dataset,rec,lead,seg,t0_s,n_gt,TP,FP,FN,F1,lead_F1,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max,p_bad,p_bad_kind,level
adfecgdb,r04,2,35,140.0,9,9,0,0,100.0,99.7624703087886,0.4815031679129905,26.959773766188427,0.7308731248926921,0.020638113367319015,0.01708841914792349,1.0,0.0,9.0,0.10861329768620685,4.0,0.9951842559708489,0.9991029500961304,0.002002430677273556,oof,xanh
adfecgdb,r04,2,36,144.0,8,8,0,0,100.0,99.7624703087886,0.3968427137467939,24.831375068908248,0.6049063012506011,0.21722725215575628,0.011569641664453963,1.0,0.2,8.0,0.12403590193578949,4.0,0.9978588595986366,0.9990010857582092,0.0009731156734011589,oof,xanh
adfecgdb,r04,2,37,148.0,9,9,0,0,100.0,99.7624703087886,0.7046305045555964,5.752478436716636,0.7384001852912261,0.22823762145300433,0.009070128926973306,1.0,0.8888888888888888,9.0,0.19155823235260327,3.0,0.9985882507430183,0.9990081191062927,0.0016543039029936403,oof,xanh
adfecgdb,r04,2,38,152.0,8,8,0,0,100.0,99.7624703087886,0.5753199512315121,31.29538406136627,0.6279391293101169,0.14701537416634927,0.012941849122528796,1.0,0.0,8.0,0.1404340395976158,4.0,0.9966820813715458,0.9986935257911682,0.005597042126327612,oof,xanh
adfecgdb,r04,2,39,156.0,9,9,0,0,100.0,99.7624703087886,0.9591077215066279,3.784798610525149,0.7453580920826058,0.016956580377107944,0.008908253572588062,1.0,0.8888888888888888,9.0,0.08014109594900701,3.0,0.9866121411323547,0.9980695247650146,0.006665015608831403,oof,xanh
adfecgdb,r04,2,40,160.0,10,10,0,0,100.0,99.7624703087886,1.0668723082401044,3.5639951586056116,0.7558671152000832,0.30128165548092367,0.016481258997385895,1.0,1.0,10.0,0.17972591498234472,3.0,0.9740915417671203,0.997143566608429,0.056768472923518186,oof,vang
adfecgdb,r04,2,41,164.0,9,9,0,0,100.0,99.7624703087886,0.6689827472934118,28.162407195284466,0.7395781573898902,0.23909734722571171,0.02176069954269745,1.0,0.0,9.0,0.11954203082671642,4.0,0.9636451601982117,0.9972182810306549,0.001398549754740362,oof,xanh
adfecgdb,r04,2,42,168.0,10,10,0,0,100.0,99.7624703087886,0.568468419433554,17.767940177194436,0.657537780870018,0.39580097386651447,0.021753496350692222,1.0,0.0,9.0,0.041413839253500555,4.0,0.9750365383095212,0.9978432655334473,0.0004849506997152643,oof,xanh
adfecgdb,r04,2,43,172.0,9,9,0,0,100.0,99.7624703087886,0.967237557690072,4.378256149204564,0.7402323780377003,0.4519737161246447,0.013811869502515079,1.0,0.7777777777777778,10.0,0.14087145780857416,3.0,0.9742514669895173,0.9930242300033569,0.565065185739467,oof,do
adfecgdb,r04,2,44,176.0,9,9,0,0,100.0,99.7624703087886,0.6481383835715258,23.839866419141053,0.6792961844833745,0.48703624692352426,0.024165538300610974,1.0,0.2,9.0,0.08768719764014357,4.0,0.9870891405476464,0.9977904558181763,0.00044443605807438697,oof,xanh
adfecgdb,r04,2,45,180.0,9,9,0,0,100.0,99.7624703087886,0.856124093849051,4.262966623326484,0.7423467880163266,0.2317558837924712,0.011667071780334059,1.0,0.8235294117647058,9.0,0.14895377873604213,3.0,0.9981025457382202,0.9992941915988922,0.0024749328077817846,oof,xanh
adfecgdb,r04,2,46,184.0,9,9,0,0,100.0,99.7624703087886,0.6098471045961746,30.993997323571968,0.7558501573561223,0.41183475482793996,0.022169793957151896,1.0,0.2,9.0,0.10980498945205922,4.0,0.991938677099016,0.998725950717926,0.0006072167468491291,oof,xanh
adfecgdb,r04,2,47,188.0,9,9,0,0,100.0,99.7624703087886,0.8596127977333105,5.477013233043147,0.736844457080338,0.4400097671988847,0.007981800956520221,1.0,1.0,9.0,0.1770649330823702,3.0,0.9935672879219055,0.998051643371582,0.0401056607846892,oof,xanh
adfecgdb,r04,2,48,192.0,10,10,0,0,100.0,99.7624703087886,0.811221549066168,5.8398725213150815,0.7510492315443913,0.4158604038676328,0.011803335604937201,1.0,1.0,10.0,0.17279074231432667,3.0,0.9848914861679077,0.9958406090736389,0.006720368952539248,oof,xanh
adfecgdb,r04,2,49,196.0,9,9,0,0,100.0,99.7624703087886,0.579796541115135,38.58654643411224,0.6620614038933231,0.13926502773929775,0.0078038230361119985,1.0,0.2,9.0,0.11239154543299668,4.0,0.978859027226766,0.9956467747688293,0.0001372012332166194,oof,xanh
adfecgdb,r04,2,50,200.0,10,10,0,0,100.0,99.7624703087886,0.8464728503659031,4.956535440853561,0.7478126525537655,0.29746058341856474,0.010200895677937845,1.0,1.0,10.0,0.20227765890868232,3.0,0.9843944042921067,0.9946170449256897,0.28026756068327463,oof,vang
adfecgdb,r04,2,51,204.0,9,9,0,0,100.0,99.7624703087886,0.653020718050018,30.021784974465355,0.6717962974273839,0.32711697679980767,0.009011176776522016,1.0,0.0,9.0,0.06824450835566903,4.0,0.9879498018158807,0.9925304055213928,9.131236715921309e-05,oof,xanh
adfecgdb,r04,2,52,208.0,9,9,0,0,100.0,99.7624703087886,0.6805482024301924,32.34339047728001,0.6906101170765513,0.33618736207113387,0.021361099573228536,1.0,0.0,9.0,0.09810443147425431,4.0,0.9934807419776917,0.9979292154312134,0.00922972963372186,oof,xanh
adfecgdb,r04,2,53,212.0,9,8,1,1,88.88888888888889,99.7624703087886,0.6621786438898394,8.220469030258084,0.7421818421993072,0.35445541951595727,0.2351966507243563,0.875,0.3076923076923077,9.0,0.01887928750406219,3.0,0.93367028898663,0.9956610798835754,0.3050709525422038,oof,vang
adfecgdb,r04,2,54,216.0,8,8,0,0,100.0,99.7624703087886,0.5173375997056325,22.579895619723928,0.6540350601110962,0.1611443133288289,0.011811389781515292,1.0,0.0,8.0,0.058793120168507074,4.0,0.9936429746448994,0.9984303116798401,0.001758010413009176,oof,xanh
adfecgdb,r04,2,55,220.0,7,7,0,0,100.0,99.7624703087886,0.46328032366826516,19.95011024972183,0.6970331630815442,0.35060230719149654,0.034220532319326605,1.0,0.2222222222222222,7.0,0.11681859946201867,4.0,0.9935588240623474,0.9986163377761841,0.0004935623498926759,oof,xanh
adfecgdb,r04,2,56,224.0,9,9,0,0,100.0,99.7624703087886,0.7797095661690808,4.622502169312228,0.7374012976951617,0.24719051898052977,0.01265822784807452,1.0,1.0,9.0,0.1357739466700828,3.0,0.995638006263309,0.998816728591919,0.011011353442966254,oof,xanh
adfecgdb,r04,2,57,228.0,8,8,0,0,100.0,99.7624703087886,0.7499111790754497,6.123367424831224,0.7235945597621006,0.059163566665485154,0.021222705467736636,1.0,1.0,8.0,0.18769375440960898,4.0,0.9970938116312027,0.9988496601581573,0.010425982202060887,oof,xanh
adfecgdb,r04,2,58,232.0,8,8,0,0,100.0,99.7624703087886,0.8582991283368346,5.763556994860732,0.7265070889944322,0.3166983093868295,0.030271453251874407,1.0,1.0,8.0,0.19006525547808042,3.0,0.9968063347041607,0.9986068606376648,0.020704186341072888,oof,xanh
adfecgdb,r04,2,59,236.0,8,8,0,0,100.0,99.7624703087886,0.7763893848832105,4.076561683974273,0.7229606393688405,0.2816621934608856,0.012041433388840932,1.0,1.0,8.0,0.09656427065084332,3.0,0.9960739612579346,0.9990923404693604,0.0019462093369431222,oof,xanh
adfecgdb,r04,2,60,240.0,8,8,0,0,100.0,99.7624703087886,0.7410971279534562,4.5332476915386595,0.7254091635642149,0.14915234446827577,0.011002582700951303,1.0,1.0,8.0,0.1425789271396659,3.0,0.9981292225420475,0.9991735816001892,0.0011845784461997477,oof,xanh
adfecgdb,r04,2,61,244.0,9,9,0,0,100.0,99.7624703087886,0.7100619351902198,3.8227106437461433,0.7199796962171832,0.27071862887615294,0.020362688465821586,1.0,0.8888888888888888,9.0,0.14438430069638358,3.0,0.9982912970913781,0.9988642036914825,0.0010229652100380044,oof,xanh
adfecgdb,r04,2,62,248.0,8,8,0,0,100.0,99.7624703087886,0.752751733544165,6.034369010404037,0.7273774470169697,0.23665014004375778,0.01178511301975125,1.0,1.0,8.0,0.08192507890213407,3.0,0.9977873712778091,0.9990872144699097,0.0006773289867749361,oof,xanh
adfecgdb,r04,2,63,252.0,8,8,0,0,100.0,99.7624703087886,0.44648415548387804,45.80689314975218,0.6328099925323005,0.4064770119784205,0.01490832185662354,1.0,0.2222222222222222,8.0,0.10528700931897055,4.0,0.997433889657259,0.9989966750144958,0.0023930100044771466,oof,xanh
adfecgdb,r04,2,64,256.0,9,9,0,0,100.0,99.7624703087886,0.751179952289405,5.519234392292521,0.7454284703367402,0.1375848653410959,0.00852551442876123,1.0,1.0,9.0,0.19053268832013148,3.0,0.9979106121593051,0.9989363551139832,0.002792405977042301,oof,xanh
adfecgdb,r04,2,65,260.0,8,8,0,0,100.0,99.7624703087886,0.3332000060078966,27.11257047876223,0.6317963371378674,0.21407694924381335,0.014282560252446322,1.0,0.2,8.0,0.10375447248395285,4.0,0.9975297302007675,0.9991987347602844,0.0024372255932211123,oof,xanh
adfecgdb,r04,2,66,264.0,8,8,0,0,100.0,99.7624703087886,0.7939351248569398,4.998977453286039,0.7308813281832613,0.22074103055733274,0.009935194278575813,1.0,0.9411764705882353,8.0,0.14368240815764527,3.0,0.9984299428761005,0.9992103576660156,0.001062656532097963,oof,xanh
adfecgdb,r04,2,67,268.0,9,9,0,0,100.0,99.7624703087886,0.7597962873093267,4.497284099720009,0.7358048446542448,0.07943995299235208,0.017604318203777957,1.0,1.0,9.0,0.13115987719933656,3.0,0.9984605742825402,0.9991503953933716,0.0013043220206618072,oof,xanh
adfecgdb,r04,2,68,272.0,8,8,0,0,100.0,99.7624703087886,0.7074856460912146,6.196313168225219,0.7124256011891787,0.4705458317904485,0.005916641890768093,1.0,0.9411764705882353,8.0,0.14898771361203533,3.0,0.9982882589101791,0.9991698265075684,0.0004705731212549935,oof,xanh
adfecgdb,r04,2,69,276.0,9,9,0,0,100.0,99.7624703087886,0.7085672308935108,5.903929549218123,0.7416707599810715,0.5251135017093851,0.014041624249010582,1.0,0.8888888888888888,9.0,0.1562993564847759,3.0,0.9987133244673411,0.999219536781311,0.014723151378476568,oof,xanh
adfecgdb,r04,2,70,280.0,8,8,0,0,100.0,99.7624703087886,0.7446005133570557,6.362172856099235,0.7284574740178479,0.10441833433257351,0.01644167630511021,1.0,1.0,8.0,0.13879378777762985,3.0,0.9978673197329044,0.9989506006240845,0.0018495755460647828,oof,xanh
adfecgdb,r04,2,71,284.0,9,9,0,0,100.0,99.7624703087886,0.4982226448427405,32.925599686572006,0.734856513814072,0.4787595821728537,0.0060695861045925075,1.0,0.5,9.0,0.17183580213274546,4.0,0.9975343147913615,0.9990779161453247,0.0011265789435401764,oof,xanh
adfecgdb,r04,2,72,288.0,8,8,0,0,100.0,99.7624703087886,0.39842404305957396,44.16225823112769,0.6255280841636299,0.3204424296977349,0.011622727130619669,1.0,0.2222222222222222,8.0,0.17073399021322494,4.0,0.9977700039744377,0.9992353916168213,0.0010311038206783285,oof,xanh
adfecgdb,r04,2,73,292.0,8,8,0,0,100.0,99.7624703087886,0.6952569127965371,6.419347033227792,0.718633398073664,0.5199723667483713,0.009307337912524269,1.0,0.9411764705882353,8.0,0.1917138011981233,3.0,0.9980467073619366,0.9989676475524902,0.006747924430456406,oof,xanh
adfecgdb,r04,2,74,296.0,9,9,0,0,100.0,99.7624703087886,0.6883155825677539,7.474537045248667,0.7185725560138978,0.26648561467391874,0.020013951426671374,1.0,0.8235294117647058,9.0,0.09111154233315741,3.0,0.9980960653887855,0.9988656044006348,0.0006603243201136873,oof,xanh
adfecgdb,r04,3,0,0.0,9,9,0,0,100.0,99.44576405384005,0.42171059595178817,12.427766187568368,0.6462472397375959,0.3066789344257154,0.010893401305441773,1.0,0.15384615384615385,9.0,0.1305580722606703,4.0,0.9966886970731947,0.9989644289016724,3.591273195013262e-05,oof,xanh
adfecgdb,r04,3,1,4.0,8,8,0,0,100.0,99.44576405384005,0.6042458523206307,23.208065802094833,0.6969414935737961,0.1683783183093003,0.015030808069060335,1.0,0.0,8.0,0.06522523656335165,4.0,0.9966583922505379,0.9992732405662537,0.0005664228775747143,oof,xanh
adfecgdb,r04,3,2,8.0,8,8,0,0,100.0,99.44576405384005,0.5080983977556324,15.22895628349206,0.6415990465455634,0.24900331372294288,0.017773327903813852,1.0,0.36363636363636365,8.0,0.08628280611821473,4.0,0.992820218205452,0.9989292025566101,0.0008023048645875288,oof,xanh
adfecgdb,r04,3,3,12.0,8,8,0,0,100.0,99.44576405384005,0.5150507881123342,14.402435516665086,0.6416311207399817,0.06173347020927301,0.039339789623390194,1.0,0.36363636363636365,8.0,0.08995832387357056,4.0,0.9892823733389378,0.9987761378288269,0.0007926388525732459,oof,xanh
adfecgdb,r04,3,4,16.0,9,9,0,0,100.0,99.44576405384005,0.8456118036734979,4.574004583452648,0.782598448269281,0.012324351930465528,0.00832899644343888,1.0,1.0,9.0,0.13327214925607597,3.0,0.99810481733746,0.9990208148956299,0.00014983768427852167,oof,xanh
adfecgdb,r04,3,5,20.0,8,8,0,0,100.0,99.44576405384005,0.9343659626280941,4.069077013254987,0.764442192457049,0.0175351210725444,0.009094640134076269,1.0,1.0,8.0,0.12204072232256241,3.0,0.9945140890777111,0.9987930059432983,0.0024062055693190735,oof,xanh
adfecgdb,r04,3,6,24.0,9,9,0,0,100.0,99.44576405384005,0.7194013808272242,17.68479812462491,0.7070878602820414,0.18174999506084538,0.008935471657644165,1.0,0.0,9.0,0.05018414052828613,4.0,0.9980153010951148,0.9989607632160187,0.00014417898995896876,oof,xanh
adfecgdb,r04,3,7,28.0,8,8,0,0,100.0,99.44576405384005,0.9890036573986023,3.5046834608517328,0.76498245308201,0.030907612883458422,0.007715167498088531,1.0,1.0,8.0,0.17311682826596642,4.0,0.998189140111208,0.9987385272979736,0.00036108549532788177,oof,xanh
adfecgdb,r04,3,8,32.0,8,8,0,0,100.0,99.44576405384005,0.978219786288898,3.2725326857640518,0.7514472966321741,0.020108870233024535,0.012338927625505803,1.0,0.8,8.0,0.1775576297410513,4.0,0.9978908114135265,0.9987150430679321,0.004934427945263212,oof,xanh
adfecgdb,r04,3,9,36.0,9,9,0,0,100.0,99.44576405384005,0.9795956450889199,4.10891912686165,0.7663799936726385,0.026316391269910318,0.01446844715860201,1.0,0.875,9.0,0.06131733462585919,3.0,0.9974514212873247,0.9987031519412994,0.022709805895088944,oof,xanh
adfecgdb,r04,3,10,40.0,8,8,0,0,100.0,99.44576405384005,0.9722799218314003,5.28680390731987,0.797317010669111,0.2568126849337974,0.010043937893545216,1.0,1.0,8.0,0.24153320211925924,3.0,0.9984120205044746,0.9991794228553772,0.0010047613408206276,oof,xanh
adfecgdb,r04,3,11,44.0,8,8,0,0,100.0,99.44576405384005,0.9351167021843417,4.753817806666593,0.7795619063706695,0.17468229222536974,0.009796955814196276,1.0,0.9411764705882353,8.0,0.2507600071462131,3.0,0.9954680167138577,0.9982526898384094,0.020413099130169705,oof,xanh
adfecgdb,r04,3,12,48.0,9,9,0,0,100.0,99.44576405384005,0.7330770058333019,21.476680980696994,0.7202871848147665,0.19146400376337097,0.009625778176542386,1.0,0.0,9.0,0.05624735468073683,4.0,0.9955774048964182,0.9988530874252319,0.0021992591404797605,oof,xanh
adfecgdb,r04,3,13,52.0,8,8,0,0,100.0,99.44576405384005,0.6899941037002604,20.48514297785999,0.6938680997550164,0.2918728633286238,0.006299407883474002,1.0,0.2222222222222222,8.0,0.09827788781764275,4.0,0.9963785409927368,0.9992347955703735,0.00030114720393804926,oof,xanh
adfecgdb,r04,3,14,56.0,8,8,0,0,100.0,99.44576405384005,0.9075878070091025,3.443796270893543,0.7663505850400995,0.0026225399763303656,0.00818936552040329,1.0,0.9411764705882353,8.0,0.11383944406138566,3.0,0.9977139532566071,0.9993736147880554,0.00023924056658010745,oof,xanh
adfecgdb,r04,3,15,60.0,8,8,0,0,100.0,99.44576405384005,0.7887077128355026,15.014638251281589,0.7615724742262074,0.1104647968501451,0.02007991479506456,1.0,0.2222222222222222,8.0,0.19234606636388404,4.0,0.9958468154072762,0.9986316859722137,0.02857609716906042,oof,xanh
adfecgdb,r04,3,16,64.0,9,9,0,0,100.0,99.44576405384005,0.7150719157309585,23.46823344625398,0.6905695013939723,0.3506443992857445,0.008174308891016922,1.0,0.2,9.0,0.10570643579057501,4.0,0.9939625594351027,0.9988007545471191,0.0010803192409152857,oof,xanh
adfecgdb,r04,3,17,68.0,8,8,0,0,100.0,99.44576405384005,0.4878668417079505,10.81452124044891,0.6439032771974421,0.24722355805811594,0.007619946169064345,1.0,0.15384615384615385,8.0,0.07866247676246316,4.0,0.9954465627670288,0.9989657402038574,6.704815366021986e-05,oof,xanh
adfecgdb,r04,3,18,72.0,8,8,0,0,100.0,99.44576405384005,0.630359183700385,10.676475529785918,0.6868774171334091,0.27843065876015993,0.026392738392268023,1.0,0.3333333333333333,8.0,0.03351511148436515,4.0,0.9819212816655636,0.998829185962677,0.0010823450954558311,oof,xanh
adfecgdb,r04,3,19,76.0,9,9,0,0,100.0,99.44576405384005,0.5722723043690008,8.159213184738675,0.6673289303254492,0.42824545650780677,0.02979794442526066,1.0,0.14285714285714285,9.0,0.10177601684049463,4.0,0.9974622461530898,0.9989486336708069,0.000366229650490848,oof,xanh
adfecgdb,r04,3,20,80.0,8,8,0,0,100.0,99.44576405384005,0.7210930049916263,13.635686912615721,0.6748089709855647,0.3847179780935411,0.016767173007450925,1.0,0.0,8.0,0.06441026302434597,4.0,0.9944286085665226,0.9985973238945007,0.01578208025876271,oof,xanh
adfecgdb,r04,3,21,84.0,8,8,0,0,100.0,99.44576405384005,0.6622246187065383,7.549213164619799,0.6756072014282389,0.48862509162760337,0.039035901410694525,1.0,0.14285714285714285,8.0,0.06283639486289867,4.0,0.950601376593113,0.9989604651927948,0.0009750949331741462,oof,xanh
adfecgdb,r04,3,22,88.0,7,6,1,1,85.71428571428571,99.44576405384005,0.7799048470319133,14.43760605199055,0.7261876040755814,0.5042166446093178,0.11255825894829008,1.0,0.0,7.0,0.0856325920233155,4.0,0.9575819756303515,0.9923001527786255,0.772733224072124,oof,do
adfecgdb,r04,3,23,92.0,7,6,0,1,92.3076923076923,99.44576405384005,0.4885847146624564,13.098470169445037,0.6509340406875215,0.2746766261923078,0.028894128510351634,1.0,0.2,6.0,0.0718663487629372,4.0,0.9598243286212286,0.9955294728279114,0.00047266555101792556,oof,xanh
adfecgdb,r04,3,24,96.0,7,7,0,0,100.0,99.44576405384005,0.6442006259833359,18.378074403316838,0.6932118624420814,0.38768565475681116,0.028337110765592706,1.0,0.2222222222222222,7.0,0.032802114595168484,4.0,0.9764827489852905,0.9972278475761414,0.0015947924911765563,oof,xanh
adfecgdb,r04,3,25,100.0,7,7,0,0,100.0,99.44576405384005,0.5229082007148091,14.610580899182654,0.6713254835627136,0.4559027119499958,0.06164414002957416,1.0,0.36363636363636365,7.0,0.06530430663050808,4.0,0.988203878913607,0.9988995790481567,0.0021606467605818787,oof,xanh
adfecgdb,r04,3,26,104.0,8,8,0,0,100.0,99.44576405384005,0.6702587606676147,19.051631947537146,0.68683046774541,0.4342919942893076,0.026812007936040685,1.0,0.2,8.0,0.05002387479205588,4.0,0.9961815476417542,0.9982213973999023,0.0007761065762542569,oof,xanh
adfecgdb,r04,3,27,108.0,8,8,0,0,100.0,99.44576405384005,0.6619898434156976,22.7587464735978,0.6927030080377518,0.38166904647493094,0.015335246050689092,1.0,0.0,8.0,0.12218792309600854,4.0,0.9941912740468979,0.9987369477748871,0.0009287911703879783,oof,xanh
adfecgdb,r04,3,28,112.0,8,8,0,0,100.0,99.44576405384005,0.47140158502649027,12.49688220521266,0.6314508796274353,0.024902862585615193,0.009209365934497898,1.0,0.16666666666666666,8.0,0.03592766964943768,4.0,0.9959685914218426,0.9978481531143188,0.0003390764100949123,oof,xanh
adfecgdb,r04,3,29,116.0,9,9,0,0,100.0,99.44576405384005,0.47289557890363604,9.590884765424375,0.6526117407895516,0.27397806371341005,0.011639617797285486,1.0,0.26666666666666666,9.0,0.044486296135519666,4.0,0.9959247277842628,0.9989228844642639,3.736882047457403e-05,oof,xanh
adfecgdb,r04,3,30,120.0,8,8,0,0,100.0,99.44576405384005,0.5034140091873758,15.50700630863107,0.6597623477602641,0.36596568194770895,0.019275528324276706,1.0,0.18181818181818182,8.0,0.13032128338381033,4.0,0.9855415858328342,0.9988317787647247,0.0013661185314322436,oof,xanh
adfecgdb,r04,3,31,124.0,8,8,0,0,100.0,99.44576405384005,0.6762122348056672,16.361358300624797,0.7278579539590327,0.07522703039913263,0.018677715178298946,1.0,0.2,8.0,0.13612508444461105,4.0,0.9972545653581619,0.9990400671958923,0.0010488330814819142,oof,xanh
adfecgdb,r04,3,32,128.0,8,8,0,0,100.0,99.44576405384005,0.43247370152394105,10.493232349839928,0.6356246445043054,0.13372625364961255,0.05148237199610281,1.0,0.3076923076923077,8.0,0.13228692360530556,4.0,0.9847003445029259,0.9988072514533997,0.0005932664976864547,oof,xanh
adfecgdb,r04,3,33,132.0,8,8,0,0,100.0,99.44576405384005,0.38640588198061615,8.70956967386444,0.6257830154794262,0.28696008956262636,0.007750680539611739,1.0,0.2857142857142857,8.0,0.1382266672840314,4.0,0.9968706294894218,0.9988443851470947,0.0009084588835779278,oof,xanh
adfecgdb,r04,3,34,136.0,9,9,0,0,100.0,99.44576405384005,0.5401600001678635,24.20939771565396,0.6855567641778104,0.39734058323731686,0.005789390177371561,1.0,0.18181818181818182,9.0,0.11198785062107529,4.0,0.9978606171078153,0.9987196922302246,0.00011371278285574297,oof,xanh
